x1,spacing_m,n_total,A_fit,gamma_local,R2_local,P_1
4000.0,40.0,5,2.929592178529652,0.5359180769981935,0.9860320262590526,3.004435974591578
4000.0,40.0,6,2.8925766077624138,0.48829030371504106,0.995046914137069,2.941008296011382
4000.0,40.0,7,2.9419103862257376,0.47649975803075134,0.9963295570564872,2.9906062127362643
4000.0,40.0,8,3.101006666886099,0.47696034657943287,0.9937864283515042,3.174276354853475
4000.0,50.0,2,3.028575014037906,0.8025140393946261,1.0,3.028575014037906
4000.0,50.0,3,2.9753884087785285,0.886962474916067,0.9998211822100462,2.972258766248404
4000.0,50.0,4,3.251970639644475,0.7943910591924032,0.9957436900595517,3.266487517681423
4000.0,50.0,5,2.8170193540472543,0.6839846926987773,0.9940257091999924,2.8345454217072947
4000.0,50.0,6,2.82566705002483,0.641273637352919,0.9908190179919163,2.8433543824860577
4000.0,50.0,7,2.9084644502290207,0.6327274747349667,0.9895317043039102,2.9425236577142577
4000.0,50.0,8,3.2569569521105137,0.6705044470097941,0.986341098705681,3.2972114245348187
4000.0,60.0,2,3.01504291523888,0.7914050319550002,1.0,3.01504291523888
4000.0,60.0,3,3.0417612569361143,0.9217898736699357,0.9999946201565401,3.0412291489354684
4000.0,60.0,4,3.0973745617247594,0.7735091894235142,0.9955726913356372,3.109599447110253
4000.0,60.0,5,2.7872618596183236,0.6662469794179,0.994665304313691,2.7970275762551164
4000.0,60.0,6,2.7725366217182086,0.6470505613680518,0.9921362192793218,2.7953624374927832
4000.0,60.0,7,3.0222044973477,0.652064174693277,0.9909946092543359,3.055248226438917
4000.0,60.0,8,2.9123306408043015,0.631756562850578,0.9887548945273291,2.9573565506808235
4000.0,70.0,2,3.0854852818298006,0.8487472705787784,1.0,3.0854852818298006
4000.0,70.0,3,3.0065562745200665,0.9164182491587695,0.9999970789103705,3.006945862303619
4000.0,70.0,4,3.0335829234981238,0.764038881624507,0.998984204417427,3.025455293870975
4000.0,70.0,5,2.6505631887540475,0.7127832362629463,0.9986441715462786,2.6465368467123214
4000.0,70.0,6,2.822997721412107,0.722203681371156,0.9977228595167023,2.8254954576716798
4000.0,70.0,7,3.1020636146598983,0.7244487150219623,0.9959058523730234,3.1060572995016464
4000.0,70.0,8,2.825209173141399,0.6705822718174486,0.9965822167836678,2.8283882934004407
4000.0,80.0,2,3.082259926470387,0.8484203247790132,1.0,3.082259926470387
4000.0,80.0,3,3.019406051105262,0.9150737391863507,0.9999972902702521,3.019028336484824
4000.0,80.0,4,2.862795361938561,0.746704792818637,0.9989779336717546,2.852894001656314
4000.0,80.0,5,2.6711403633457134,0.7221065718703948,0.9987497444761725,2.667834882047245
4000.0,80.0,6,2.917959008991581,0.7362319442889597,0.9979429621459831,2.9218662076480046
4000.0,80.0,7,2.9750390099818307,0.709821519367602,0.9970933112477585,2.977213298284565
4000.0,80.0,8,2.7252057250936743,0.6643279152846276,0.9967321208197658,2.7271799206765337
4000.0,90.0,2,3.095087008395597,0.8571635264229849,1.0,3.095087008395597
4000.0,90.0,3,3.03133800250641,0.9173000936949696,0.9999325494369463,3.029447896345544
4000.0,90.0,4,2.66664701314365,0.7151643870964678,0.995058243566526,2.669887680949397
4000.0,90.0,5,2.682523145003709,0.693842088666402,0.9912424366234238,2.7010621829098502
4000.0,90.0,6,2.9396216398032253,0.6992730681524136,0.9910586397189783,2.967641548425875
4000.0,90.0,7,2.926751022469037,0.6567428296022052,0.990241112176175,2.9510404715260297
4000.0,90.0,8,2.721095537740244,0.6146343669134324,0.9909324734335959,2.746979651775611
4000.0,100.0,2,3.0945525337596025,0.8587324166463609,1.0,3.0945525337596025
4000.0,100.0,3,3.1552418286284327,0.7065258291630854,0.9847765993095253,3.19089176954926
4000.0,100.0,4,2.735168473146643,0.4878572184173448,0.9781905864880867,2.8037725206303388
4000.0,100.0,5,2.8622397317267936,0.4661082257206787,0.9701471188070252,2.9740148573882528
4000.0,100.0,6,3.002517082403721,0.45361305850353467,0.9675436816863324,3.149930546374394
4000.0,100.0,7,2.8576930093129707,0.41044334118992504,0.9756585720877677,3.0014752456221827
4000.0,100.0,8,2.8040879229108593,0.38911792727797095,0.9815812650963892,2.940854565714042
4500.0,10.0,2,2.68101479513396,0.7458761846328814,1.0,2.68101479513396
4500.0,10.0,3,2.7285619629713533,0.620789924636806,0.9900872597343008,2.7550082388394435
4500.0,10.0,4,2.806249111751249,0.5669642507032249,0.965664540220892,2.889492727319368
4500.0,10.0,5,2.9360433251542593,0.5407161262386586,0.9538975455873304,3.0684746298036707
4500.0,10.0,6,2.7837531718569206,0.474182705745985,0.9596197913716805,2.9321036241420457
4500.0,10.0,7,2.7478161398293497,0.44282798630425085,0.9637112395316452,2.9079083504546523
4500.0,10.0,8,2.8107153237797124,0.4372503393586321,0.9655189301437401,2.9781263573370778
4500.0,20.0,2,2.6827551860806382,0.7341516096109696,1.0,2.6827551860806382
4500.0,20.0,3,2.68956847999776,0.6051439576446035,0.9875414021908111,2.7190254459808805
4500.0,20.0,4,2.9778753413364494,0.610666953591373,0.9796736788984418,3.0426296613382
4500.0,20.0,5,2.945282516673748,0.5512194347494932,0.9605537777142883,3.067672095367665
4500.0,20.0,6,2.8347143146330804,0.4930364119662525,0.964844337063761,2.9742351251943906
4500.0,20.0,7,2.8993571269918634,0.49231485658503,0.9670185693803457,3.053181433711046
4500.0,20.0,8,3.0069554019071036,0.49937631136753086,0.9709863334571467,3.1663581259896243
4500.0,30.0,2,2.691848376828405,0.7275345547932157,1.0,2.691848376828405
4500.0,30.0,3,2.6100405411618035,0.6062691972464526,0.9849482081080279,2.6414238468471014
4500.0,30.0,4,2.8990866325007003,0.6456841796458769,0.9906116476283884,2.941686164292264
4500.0,30.0,5,2.9425984632477324,0.6096402687744633,0.9828016347913264,3.0187260799179625
4500.0,30.0,6,2.9596442231388567,0.5971230796875266,0.9841177788903772,3.045219336125372
4500.0,30.0,7,2.9927445144843072,0.5930836306578635,0.9844234711679541,3.0872166543340507
4500.0,30.0,8,3.026837715852888,0.5840449997678312,0.9853068102432526,3.1257514330943854
4500.0,40.0,2,2.7012893850965547,0.7315965540090547,1.0,2.7012893850965547
4500.0,40.0,3,2.456053526042224,0.7977302079034928,0.9997444773789135,2.4526657764902438
4500.0,40.0,4,2.8527341691446786,0.8186229455372038,0.9945358248042657,2.853221125283879
4500.0,40.0,5,2.9893745689309013,0.8046715860040976,0.9925832696646191,3.007286933448622
4500.0,40.0,6,2.9085111428695702,0.7607331889396421,0.9895881396785795,2.943929756556833
4500.0,40.0,7,2.870990941657459,0.7469601562625695,0.9863743956947977,2.9149611702281626
4500.0,40.0,8,2.9094849833170446,0.7482843985891595,0.9855911653176274,2.955742227185461
4500.0,50.0,2,2.6880149602792667,0.7360504367127586,1.0,2.6880149602792667
4500.0,50.0,3,2.425443601525065,0.7890815190725107,0.9997263144264873,2.421952336089767
4500.0,50.0,4,2.7934900379255905,0.8000675704503153,0.9945322382148136,2.7958328290027508
4500.0,50.0,5,2.9980898441409134,0.8316731129665682,0.9934584006551224,3.008017793810464
4500.0,50.0,6,2.983303133309738,0.7919631793190087,0.9904400721320181,3.008433842234695
4500.0,50.0,7,2.945754055107946,0.7722565096997347,0.9884670123813918,2.9805604428943937
4500.0,50.0,8,2.9160402883376975,0.7624439177935707,0.9871209689234334,2.954421596927671
4500.0,60.0,2,2.692062679004224,0.7351146170150403,1.0,2.692062679004224
4500.0,60.0,3,2.4293186604507193,0.7842064902524268,0.9993270757386686,2.423798547686224
4500.0,60.0,4,2.6768646460925676,0.7866279279689536,0.9994758136612651,2.6715861709540154
4500.0,60.0,5,2.8277645038960286,0.7922946902192952,0.9973323988296057,2.827733864544729
4500.0,60.0,6,2.8930470241071724,0.7972850528934656,0.9950549137596926,2.898215254879577
4500.0,60.0,7,2.9277002046479694,0.7989898178162785,0.9940510321040144,2.937343187430816
4500.0,60.0,8,2.958941808041429,0.8067394815994254,0.9932470448186494,2.9707874188713506
4500.0,70.0,2,2.6616162086942508,0.7394364009370734,1.0,2.6616162086942508
4500.0,70.0,3,2.371506377130476,0.8061492273187779,0.9988883196910474,2.3647103392939064
4500.0,70.0,4,2.5421881617141655,0.7680475438855447,0.9956731502284983,2.5494786071634032
4500.0,70.0,5,2.6312478911284254,0.7350778928501596,0.9917782269400668,2.6506448903959114
4500.0,70.0,6,2.6476563988206476,0.7207042118061117,0.9900495587527534,2.673861283472766
4500.0,70.0,7,2.6466686644428856,0.7133946722444495,0.9878165493556383,2.678956330665972
4500.0,70.0,8,2.6425853480818673,0.7099824002945375,0.9869184256219423,2.6773503347880965
4500.0,80.0,2,2.664942664779483,0.7389716540916339,1.0,2.664942664779483
4500.0,80.0,3,2.3758984728999075,0.8018136735401,0.9987243753887607,2.368570295749118
4500.0,80.0,4,2.493151543544024,0.7675306244007672,0.9951536024315178,2.5007071782072368
4500.0,80.0,5,2.533195397952649,0.7267704678098355,0.9908280438951433,2.5532852422490766
4500.0,80.0,6,2.5360671858294226,0.7105572814156672,0.9897339446798505,2.5624328597692623
4500.0,80.0,7,2.5295359125809322,0.7031893876565952,0.9884652346818923,2.5601894761071056
4500.0,80.0,8,2.5294109763582386,0.7030442184466371,0.9895006546657247,2.5599746658160223
4500.0,90.0,2,2.654647333021314,0.7372925830115172,1.0,2.654647333021314
4500.0,90.0,3,2.5010690144229955,0.5990918980435179,0.9894414848261425,2.5263803580741198
4500.0,90.0,4,2.559755314150132,0.5232830882836211,0.9720335788427255,2.630463854009256
4500.0,90.0,5,2.5391426951486338,0.4724141067305491,0.9628553821658266,2.6483724871618954
4500.0,90.0,6,2.5134471302524113,0.44720364381654554,0.9609261081754263,2.6485394909484627
4500.0,90.0,7,2.531263372461761,0.4620728829640178,0.9646947367954484,2.648165883349051
4500.0,90.0,8,3.936921455110035,0.5352670689240497,0.9736174769647438,4.112152470101173
4500.0,100.0,2,3.000753771375724,0.8230219096758788,1.0,3.000753771375724
4500.0,100.0,3,3.483099060311984,0.6205083329263329,0.9973250443316027,3.500720093149759
4500.0,100.0,4,3.489347218225854,0.5480491038679743,0.9904007562083944,3.5453017370400866
4500.0,100.0,5,3.5424043428560226,0.509916246806283,0.984347557065002,3.6389433477933286
4500.0,100.0,6,3.8643045828604823,0.557807731705331,0.9806765089196973,3.992289459174103
4500.0,100.0,7,4.074160096611977,0.6026703180652043,0.9660563471169035,4.244532119767221
4500.0,100.0,8,3.800627480605764,0.514856653479811,0.9855058379714149,3.9332123161631354
