x1,spacing_m,n_total,min_Psi_local,min_Psi_xfer,median_Psi_local,min_I,min_E_local,min_E_xfer,min_Gamma,P_n,gamma_local,gamma_cal,R2_local,abs_mismatch,rel_mismatch
2000.0,20.0,3,13.58610149939087,13.58610149939087,17.535598345689632,1.0,0.9188467758575903,1.0,13.58610149939087,0.6793050749695435,0.5366027498496636,0.6827223356407702,0.9811126801569169,0.0,0.0
2000.0,20.0,4,9.945731988839455,9.945731988839455,13.48563885866754,1.0,0.8297358479332355,0.8777888684207725,9.945731988839455,0.4972865994419728,0.5935335638559268,0.6827223356407702,0.9525033366031624,0.0,0.0
2000.0,20.0,5,7.92188996179473,7.92188996179473,12.357281407978387,1.0,0.7636065690599727,0.8024280530763646,7.92188996179473,0.3960944980897365,0.5816933253564462,0.6827223356407702,0.9283884731496608,0.0,0.0
2000.0,20.0,6,7.147692489939126,7.147692489939126,13.682000976611366,1.0,0.8940124756965606,1.0,7.147692489939126,0.3573846244969563,0.4029723226247111,0.6827223356407702,0.9765623088775,0.0,0.0
2000.0,20.0,7,5.802087005401019,5.802087005401019,10.927562804461443,1.0,0.7699728787784447,0.892075216058347,5.802087005401019,0.290104350270051,0.45635780281817007,0.6827223356407702,0.9235192636745488,0.0,0.0
2000.0,20.0,8,5.012609778046526,5.012609778046526,11.199704642888431,1.0,0.8803331025606991,1.0,5.012609778046526,0.2506304889023263,0.32701893573645013,0.6827223356407702,0.9690760797975257,0.0,0.0
2000.0,30.0,1,111.02775964439908,111.02775964439908,111.02775964439908,1.0,1.0,1.0,111.02775964439908,5.551387982219954,,,,0.0,0.0
2000.0,30.0,2,25.761170673781656,25.761170673781656,35.61507698860173,1.0,1.0,1.0,25.761170673781656,1.2880585336890829,0.5681620622502022,0.7386326693705875,1.0,0.0,0.0
2000.0,30.0,3,13.595162974380193,13.595162974380193,17.770433467334506,1.0,0.9263499264437911,1.0,13.595162974380193,0.6797581487190096,0.5199217655130034,0.7386326693705875,0.9835295854092245,0.0,0.0
2000.0,30.0,4,6.299880541200542,6.299880541200542,11.382405972563584,1.0,0.8676824977541779,0.8877737454659468,6.299880541200542,0.3149940270600271,0.6960508589878617,0.7386326693705875,0.9802257967109811,0.0,0.0
